DIRECTED	hyperlink
NO_FEATURES
283	webpage:http://www_cs_utexas_edu/users/schwartz	|	webpage:http://www_cs_utexas_edu/users/pahardin
223	webpage:http://www_cs_utexas_edu/users/mooney/cs351/welcome_html	|	webpage:http://www_cs_utexas_edu/users/mooney
98	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/yuanjing
318	webpage:http://www_cs_utexas_edu/users/vlr/sac_html	|	webpage:http://www_cs_utexas_edu/users/madhukar
303	webpage:http://www_cs_utexas_edu/users/vin	|	webpage:http://www_cs_utexas_edu/users/xguo
66	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/psp
156	webpage:http://www_cs_utexas_edu/users/emery	|	webpage:http://www_cs_utexas_edu/users/emery
52	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/mccain
27	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/gyx
289	webpage:http://www_cs_utexas_edu/users/souther	|	webpage:http://www_cs_utexas_edu/users/ai-lab
269	webpage:http://www_cs_utexas_edu/users/rdb	|	webpage:http://www_cs_utexas_edu/users/rdb/cs372
183	webpage:http://www_cs_utexas_edu/users/lam/nrl	|	webpage:http://www_cs_utexas_edu/users/ckwong
204	webpage:http://www_cs_utexas_edu/users/miranker	|	webpage:http://www_cs_utexas_edu/users/bayardo
76	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/sammy
285	webpage:http://www_cs_utexas_edu/users/sfkaplan	|	webpage:http://www_cs_utexas_edu/users/oops
180	webpage:http://www_cs_utexas_edu/users/kuipers	|	webpage:http://www_cs_utexas_edu/users/rdb/cs195t
152	webpage:http://www_cs_utexas_edu/users/emerson	|	webpage:http://www_cs_utexas_edu/users/canfield
250	webpage:http://www_cs_utexas_edu/users/oops	|	webpage:http://www_cs_utexas_edu/users/sfkaplan
1	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/ajohn
307	webpage:http://www_cs_utexas_edu/users/vin/cs384m_html	|	webpage:http://www_cs_utexas_edu/users/vin
88	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/twang
87	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/tewari
265	webpage:http://www_cs_utexas_edu/users/rdb	|	webpage:http://www_cs_utexas_edu/users/cilk
317	webpage:http://www_cs_utexas_edu/users/vlr/f96_html	|	webpage:http://www_cs_utexas_edu/users/zhouxiao
7	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/canfield
134	webpage:http://www_cs_utexas_edu/users/dahlin	|	webpage:http://www_cs_utexas_edu/users/rdb/cs195t
80	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/shenoy
105	webpage:http://www_cs_utexas_edu/users/ai-lab	|	webpage:http://www_cs_utexas_edu/users/martym
122	webpage:http://www_cs_utexas_edu/users/cdj	|	webpage:http://www_cs_utexas_edu/users/cpg/rts
36	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/jfang
231	webpage:http://www_cs_utexas_edu/users/nn	|	webpage:http://www_cs_utexas_edu/users/martym
130	webpage:http://www_cs_utexas_edu/users/cpg/rts	|	webpage:http://www_cs_utexas_edu/users/liugt
215	webpage:http://www_cs_utexas_edu/users/ml	|	webpage:http://www_cs_utexas_edu/users/skumar
311	webpage:http://www_cs_utexas_edu/users/vl	|	webpage:http://www_cs_utexas_edu/users/ai-lab
323	webpage:http://www_cs_utexas_edu/users/wilson	|	webpage:http://www_cs_utexas_edu/users/wilson
284	webpage:http://www_cs_utexas_edu/users/schwartz	|	webpage:http://www_cs_utexas_edu/users/unicron
197	webpage:http://www_cs_utexas_edu/users/lorenzo/corsi/cs395t/96f	|	webpage:http://www_cs_utexas_edu/users/sammy
291	webpage:http://www_cs_utexas_edu/users/sowmya	|	webpage:http://www_cs_utexas_edu/users/mooney/cs351/welcome_html
203	webpage:http://www_cs_utexas_edu/users/martym	|	webpage:http://www_ma_utexas_edu/users/bshults/atp
95	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/yau
209	webpage:http://www_cs_utexas_edu/users/misra	|	webpage:http://www_cs_utexas_edu/users/psp
26	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/gunther
306	webpage:http://www_cs_utexas_edu/users/vin/cs384m_html	|	webpage:http://www_cs_utexas_edu/users/twang
104	webpage:http://www_cs_utexas_edu/users/ai-lab	|	webpage:http://www_cs_utexas_edu/users/dianelaw
43	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/less
190	webpage:http://www_cs_utexas_edu/users/lin	|	webpage:http://www_cs_utexas_edu/users/sammy
175	webpage:http://www_cs_utexas_edu/users/kornerup	|	webpage:http://www_cs_utexas_edu/users/psp
255	webpage:http://www_cs_utexas_edu/users/plaxton	|	webpage:http://www_cs_utexas_edu/users/plaxton
251	webpage:http://www_cs_utexas_edu/users/oops	|	webpage:http://www_cs_utexas_edu/users/svkakkad
153	webpage:http://www_cs_utexas_edu/users/emerson	|	webpage:http://www_cs_utexas_edu/users/kedar
0	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/ai-lab
288	webpage:http://www_cs_utexas_edu/users/smaragd	|	webpage:http://www_cs_utexas_edu/users/schwartz
182	webpage:http://www_cs_utexas_edu/users/lam	|	webpage:http://www_cs_utexas_edu/users/twang
129	webpage:http://www_cs_utexas_edu/users/cpg/rts	|	webpage:http://www_cs_utexas_edu/users/cpg
298	webpage:http://www_cs_utexas_edu/users/utcs/report/1994/profiles/bledsoe_html	|	webpage:http://www_ma_utexas_edu/users/bshults/atp
173	webpage:http://www_cs_utexas_edu/users/jthomas	|	webpage:http://www_cs_utexas_edu/users/schwartz
157	webpage:http://www_cs_utexas_edu/users/esteban	|	webpage:http://www_cs_utexas_edu/users/oops
229	webpage:http://www_cs_utexas_edu/users/nn	|	webpage:http://www_cs_utexas_edu/users/ai-lab
179	webpage:http://www_cs_utexas_edu/users/kuipers	|	webpage:http://www_cs_utexas_edu/users/qr
19	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/emery
14	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/dianelaw
64	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/paulmcq
224	webpage:http://www_cs_utexas_edu/users/mooney/ml-course/welcome_html	|	webpage:http://www_cs_utexas_edu/users/mooney
100	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/zchen
235	webpage:http://www_cs_utexas_edu/users/nn	|	webpage:http://www_cs_utexas_edu/users/skumar
112	webpage:http://www_cs_utexas_edu/users/ajohn	|	webpage:http://www_cs_utexas_edu/users/code
181	webpage:http://www_cs_utexas_edu/users/lam	|	webpage:http://www_cs_utexas_edu/users/ckwong
74	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/rvdg
160	webpage:http://www_cs_utexas_edu/users/fussell/cs354_html	|	webpage:http://www_cs_utexas_edu/users/fussell
308	webpage:http://www_cs_utexas_edu/users/vin/cs384m_html	|	webpage:http://www_cs_utexas_edu/users/zhouxiao
276	webpage:http://www_cs_utexas_edu/users/risto	|	webpage:http://www_cs_utexas_edu/users/yschoe
42	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/lavender
198	webpage:http://www_cs_utexas_edu/users/mallory	|	webpage:http://www_cs_utexas_edu/users/mfkb
86	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/syu
57	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/ndale
220	webpage:http://www_cs_utexas_edu/users/mooney	|	webpage:http://www_cs_utexas_edu/users/mooney/cs351/welcome_html
202	webpage:http://www_cs_utexas_edu/users/martym	|	webpage:http://www_cs_utexas_edu/users/nn
214	webpage:http://www_cs_utexas_edu/users/ml	|	webpage:http://www_cs_utexas_edu/users/mooney
128	webpage:http://www_cs_utexas_edu/users/cpg	|	webpage:http://www_cs_utexas_edu/users/cpg/rts
21	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/esra
91	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/vl
210	webpage:http://www_cs_utexas_edu/users/misra	|	webpage:http://www_cs_utexas_edu/users/twang
230	webpage:http://www_cs_utexas_edu/users/nn	|	webpage:http://www_cs_utexas_edu/users/dianelaw
117	webpage:http://www_cs_utexas_edu/users/browne	|	webpage:http://www_cs_utexas_edu/users/ajohn
148	webpage:http://www_cs_utexas_edu/users/dsb	|	webpage:http://www_cs_utexas_edu/users/twang
106	webpage:http://www_cs_utexas_edu/users/ai-lab	|	webpage:http://www_cs_utexas_edu/users/moriarty
120	webpage:http://www_cs_utexas_edu/users/cad/cad_html	|	webpage:http://www_cs_utexas_edu/users/haizhou
249	webpage:http://www_cs_utexas_edu/users/oops	|	webpage:http://www_cs_utexas_edu/users/markj
234	webpage:http://www_cs_utexas_edu/users/nn	|	webpage:http://www_cs_utexas_edu/users/risto
124	webpage:http://www_cs_utexas_edu/users/code	|	webpage:http://www_cs_utexas_edu/users/ajohn
8	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/carruth
252	webpage:http://www_cs_utexas_edu/users/oops	|	webpage:http://www_cs_utexas_edu/users/wilson
290	webpage:http://www_cs_utexas_edu/users/souther	|	webpage:http://www_cs_utexas_edu/users/mfkb
154	webpage:http://www_cs_utexas_edu/users/emerson	|	webpage:http://www_cs_utexas_edu/users/markus
256	webpage:http://www_cs_utexas_edu/users/porter	|	webpage:http://www_cs_utexas_edu/users/ai-lab
11	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/chuang
29	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/haosun
174	webpage:http://www_cs_utexas_edu/users/kharker	|	webpage:http://www_cs_utexas_edu/users/kharker
158	webpage:http://www_cs_utexas_edu/users/estlin	|	webpage:http://www_cs_utexas_edu/users/estlin
65	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/pecina
240	webpage:http://www_cs_utexas_edu/users/novak/cs304p_html	|	webpage:http://www_cs_utexas_edu/users/jfang
178	webpage:http://www_cs_utexas_edu/users/kuipers	|	webpage:http://www_cs_utexas_edu/users/kuipers
300	webpage:http://www_cs_utexas_edu/users/vin	|	webpage:http://www_cs_utexas_edu/users/sriram
275	webpage:http://www_cs_utexas_edu/users/risto	|	webpage:http://www_cs_utexas_edu/users/risto/cs395t-cs
185	webpage:http://www_cs_utexas_edu/users/lavender	|	webpage:http://www_cs_utexas_edu/users/ejp
189	webpage:http://www_cs_utexas_edu/users/lin	|	webpage:http://www_cs_utexas_edu/users/rdb/cs195t
170	webpage:http://www_cs_utexas_edu/users/joshi/cs380d-main_html	|	webpage:http://www_cs_utexas_edu/users/lorenzo
320	webpage:http://www_cs_utexas_edu/users/vlr/sac_html	|	webpage:http://www_cs_utexas_edu/users/vlr
305	webpage:http://www_cs_utexas_edu/users/vin/cs384m_html	|	webpage:http://www_cs_utexas_edu/users/bhanu
201	webpage:http://www_cs_utexas_edu/users/markus	|	webpage:http://www_cs_utexas_edu/users/psp
316	webpage:http://www_cs_utexas_edu/users/vlr	|	webpage:http://www_cs_utexas_edu/users/vlr/sac_html
217	webpage:http://www_cs_utexas_edu/users/ml	|	webpage:http://www_cs_utexas_edu/users/ulf
71	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/risto/cs395t-cs
94	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/xguo
39	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/kharker
58	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/ngk
97	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/yschoe
253	webpage:http://www_cs_utexas_edu/users/oops	|	webpage:http://www_cs_utexas_edu/users/wilson/cs345_html
78	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/schwartz
155	webpage:http://www_cs_utexas_edu/users/emery	|	webpage:http://www_cs_utexas_edu/users/code
244	webpage:http://www_cs_utexas_edu/users/novak/cs381k_html	|	webpage:http://www_cs_utexas_edu/users/novak
324	webpage:http://www_cs_utexas_edu/users/wilson/cs345_html	|	webpage:http://www_cs_utexas_edu/users/wilson
177	webpage:http://www_cs_utexas_edu/users/kuipers	|	webpage:http://www_cs_utexas_edu/users/ai-lab
296	webpage:http://www_cs_utexas_edu/users/twang/cs387h/index_html	|	webpage:http://www_cs_utexas_edu/users/twang
279	webpage:http://www_cs_utexas_edu/users/rupert	|	webpage:http://www_cs_utexas_edu/users/son
257	webpage:http://www_cs_utexas_edu/users/porter	|	webpage:http://www_cs_utexas_edu/users/dwip/cs304p/cs304p_html
118	webpage:http://www_cs_utexas_edu/users/browne	|	webpage:http://www_cs_utexas_edu/users/code
107	webpage:http://www_cs_utexas_edu/users/ai-lab	|	webpage:http://www_cs_utexas_edu/users/nn
79	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/sfkaplan
30	webpage:http://www_cs_utexas_edu	|	webpage:http://www_cs_utexas_edu/users/hewett
315	webpage:http://www_cs_utexas_edu/users/vlr	|	webpage:http://www_cs_utexas_edu/users/rdb/cs195t
